1 20 2
1 21 2
1 22 2
1 23 2
1 24 2
1 25 3
1 26 3
1 27 3
1 28 3
1 29 3
1 30 3
1 31 3
1 32 3
1 33 3
1 34 3
1 35 3
1 36 3
1 37 3
1 38 3
1 39 3
1 40 3
1 41 3
1 42 3
1 43 3
1 44 3
1 45 3
1 46 3
1 47 3
1 48 3
1 49 3
1 50 3
1 51 3
1 52 3
1 53 3
1 54 3
1 55 3
1 56 3
1 57 3
1 58 3
1 59 3
1 60 3
1 61 3
1 62 3
1 63 3
1 64 3
1 65 4
1 66 4
1 67 4
1 68 4
1 69 4
1 70 4
1 71 4
1 72 4
1 73 4
1 74 4
1 75 4
1 76 4
1 77 4
1 78 4
1 79 4
1 80 4
1 81 5
1 82 5
1 83 5
1 84 5
1 85 5
1 86 5
1 87 6
1 88 6
1 89 7
1 90 8
1 91 8
1 92 9
1 93 15
1 94 26
1 95 12
1 96 13
1 97 20
1 98 17
1 99 11
1 100 7
1 101 6
1 102 6
1 103 5
1 104 4
1 105 4
1 106 4
1 107 4
1 108 4
1 109 4
1 110 4
1 111 4
1 112 4
1 113 4
1 114 4
1 115 3
1 116 3
1 117 3
1 118 3
1 119 3
1 120 3
1 121 3
1 122 3
1 123 3
1 124 3
1 125 3
1 126 2
1 127 2
1 128 2
1 129 2
1 130 2
1 131 2
1 132 2
1 133 2
1 134 2
1 135 2
1 136 2
1 137 2
1 138 2
1 139 2
1 140 2
1 141 2
1 142 2
1 143 2
1 144 2
1 145 2
1 146 2
1 147 2
1 148 2
1 149 2
2 0 1
2 1 1
2 2 1
2 3 1
2 4 1
2 5 1
2 6 1
2 7 1
2 8 1
2 9 1
2 10 1
2 11 1
2 12 1
2 13 2
2 14 2
2 15 2
2 16 2
2 17 2
2 18 2
2 19 2
2 20 2
2 21 2
2 22 2
2 23 3
2 24 3
2 25 3
2 26 3
2 27 3
2 28 3
2 29 3
2 30 3
2 31 3
2 32 3
2 33 3
2 34 3
2 35 3
2 36 3
2 37 3
2 38 3
2 39 3
2 40 3
2 41 3
2 42 3
2 43 3
2 44 3
2 45 3
2 46 3
2 47 3
2 48 3
2 49 3
2 50 3
2 51 3
2 52 3
2 53 3
2 54 3
2 55 3
2 56 3
2 57 3
2 58 3
2 59 3
2 60 3
2 61 3
2 62 3
2 63 3
2 64 4
2 65 4
2 66 4
2 67 4
2 68 4
2 69 4
2 70 4
2 71 4
2 72 4
2 73 4
2 74 4
2 75 4
2 76 4
2 77 4
2 78 4
2 79 4
2 80 5
2 81 5
2 82 5
2 83 5
2 84 5
2 85 5
2 86 5
2 87 6
2 88 7
2 89 7
2 90 8
2 91 8
2 92 9
2 93 11
2 94 14
2 95 19
2 96 15
2 97 11
2 98 9
2 99 8
2 100 7
2 101 6
2 102 6
2 103 5
2 104 5
2 105 4
2 106 4
2 107 4
2 108 4
2 109 4
2 110 4
2 111 4
2 112 4
2 113 4
2 114 4
2 115 4
2 116 3
2 117 3
2 118 3
2 119 3
2 120 3
2 121 3
2 122 3
2 123 3
2 124 3
2 125 3
2 126 3
2 127 3
2 128 2
2 129 2
2 130 2
2 131 2
2 132 2
2 133 2
2 134 2
2 135 2
2 136 2
2 137 2
2 138 2
2 139 2
2 140 2
2 141 2
2 142 2
2 143 2
2 144 2
2 145 2
2 146 2
2 147 2
2 148 2
2 149 2
3 0 1
3 1 1
3 2 1
3 3 1
3 4 1
3 5 1
3 6 1
3 7 1
3 8 1
3 9 1
3 10 1
3 11 1
3 12 2
3 13 2
3 14 2
3 15 2
3 16 2
3 17 2
3 18 2
3 19 2
3 20 2
3 21 2
3 22 3
3 23 3
3 24 3
3 25 3
3 26 3
3 27 3
3 28 3
3 29 3
3 30 3
3 31 3
3 32 3
3 33 3
3 34 3
3 35 3
3 36 3
3 37 3
3 38 3
3 39 3
3 40 3
3 41 3
3 42 3
3 43 3
3 44 3
3 45 3
3 46 3
3 47 3
3 48 3
3 49 3
3 50 3
3 51 3
3 52 3
3 53 3
3 54 3
3 55 3
3 56 3
3 57 3
3 58 3
3 59 3
3 60 3
3 61 3
3 62 4
3 63 4
3 64 4
3 65 4
3 66 4
3 67 4
3 68 4
3 69 4
3 70 4
3 71 4
3 72 4
3 73 4
3 74 4
3 75 4
3 76 4
3 77 4
3 78 4
3 79 5
3 80 5
3 81 5
3 82 5
3 83 5
3 84 5
3 85 5
3 86 6
3 87 6
3 88 7
3 89 7
3 90 8
3 91 8
3 92 10
3 93 11
3 94 14
3 95 20
3 96 12
3 97 10
3 98 9
3 99 8
3 100 7
3 101 6
3 102 6
3 103 5
3 104 5
3 105 5
3 106 4
3 107 4
3 108 4
3 109 4
3 110 4
3 111 4
3 112 4
3 113 4
3 114 4
3 115 4
3 116 4
3 117 3
3 118 3
3 119 3
3 120 3
3 121 3
3 122 3
3 123 3
3 124 3
3 125 3
3 126 3
3 127 3
3 128 3
3 129 2
3 130 2
3 131 2
3 132 2
3 133 2
3 134 2
3 135 2
3 136 2
3 137 2
3 138 2
3 139 2
3 140 2
3 141 2
3 142 2
3 143 2
3 144 2
3 145 2
3 146 2
3 147 2
3 148 2
3 149 2
4 0 1
4 1 1
4 2 1
4 3 1
4 4 1
4 5 1
4 6 1
4 7 1
4 8 1
4 9 1
4 10 1
4 11 1
4 12 2
4 13 2
4 14 2
4 15 2
4 16 2
4 17 2
4 18 2
4 19 2
4 20 2
4 21 3
4 22 3
4 23 3
4 24 3
4 25 3
4 26 3
4 27 3
4 28 3
4 29 3
4 30 3
4 31 3
4 32 3
4 33 3
4 34 3
4 35 3
4 36 3
4 37 3
4 38 3
4 39 3
4 40 3
4 41 3
4 42 3
4 43 3
4 44 3
4 45 3
4 46 3
4 47 3
4 48 3
4 49 3
4 50 3
4 51 3
4 52 3
4 53 3
4 54 3
4 55 3
4 56 3
4 57 3
4 58 3
4 59 3
4 60 3
4 61 4
4 62 4
4 63 4
4 64 4
4 65 4
4 66 4
4 67 4
4 68 4
4 69 4
4 70 4
4 71 4
4 72 4
4 73 4
4 74 4
4 75 4
4 76 4
4 77 4
4 78 5
4 79 5
4 80 5
4 81 5
4 82 5
4 83 5
4 84 5
4 85 6
4 86 6
4 87 7
4 88 7
4 89 8
4 90 8
4 91 9
4 92 11
4 93 13
4 94 18
4 95 24
4 96 13
4 97 11
4 98 9
4 99 8
4 100 7
4 101 7
4 102 6
4 103 5
4 104 5
4 105 5
4 106 5
4 107 4
4 108 4
4 109 4
4 110 4
4 111 4
4 112 4
4 113 4
4 114 4
4 115 4
4 116 4
4 117 4
4 118 3
4 119 3
4 120 3
4 121 3
4 122 3
4 123 3
4 124 3
4 125 3
4 126 3
4 127 3
4 128 3
4 129 3
4 130 2
4 131 2
4 132 2
4 133 2
4 134 2
4 135 2
4 136 2
4 137 2
4 138 2
4 139 2
4 140 2
4 141 2
4 142 2
4 143 2
4 144 2
4 145 2
4 146 2
4 147 2
4 148 2
4 149 2
5 0 1
5 1 1
5 2 1
5 3 1
5 4 1
5 5 1
5 6 1
5 7 1
5 8 1
5 9 1
5 10 1
5 11 2
5 12 2
5 13 2
5 14 2
5 15 2
5 16 2
5 17 2
5 18 2
5 19 2
5 20 3
5 21 3
5 22 3
5 23 3
5 24 3
5 25 3
5 26 3
5 27 3
5 28 3
5 29 3
5 30 3
5 31 3
5 32 3
5 33 3
5 34 3
5 35 3
5 36 3
5 37 3
5 38 3
5 39 3
5 40 3
5 41 3
5 42 3
5 43 3
5 44 3
5 45 3
5 46 3
5 47 3
5 48 3
5 49 3
5 50 3
5 51 3
5 52 3
5 53 3
5 54 3
5 55 3
5 56 3
5 57 3
5 58 3
5 59 3
5 60 4
5 61 4
5 62 4
5 63 4
5 64 4
5 65 4
5 66 4
5 67 4
5 68 4
5 69 4
5 70 4
5 71 4
5 72 4
5 73 4
5 74 4
5 75 4
5 76 4
5 77 5
5 78 5
5 79 5
5 80 5
5 81 5
5 82 5
5 83 5
5 84 6
5 85 6
5 86 7
5 87 7
5 88 8
5 89 9
5 90 9
5 91 19
5 92 17
5 93 17
5 94 31
5 95 24
5 96 15
5 97 22
5 98 9
5 99 8
5 100 8
5 101 7
5 102 6
5 103 6
5 104 5
5 105 5
5 106 5
5 107 5
5 108 5
5 109 4
5 110 4
5 111 4
5 112 4
5 113 4
5 114 4
5 115 4
5 116 4
5 117 4
5 118 4
5 119 3
5 120 3
5 121 3
5 122 3
5 123 3
5 124 3
5 125 3
5 126 3
5 127 3
5 128 3
5 129 3
5 130 3
5 131 2
5 132 2
5 133 2
5 134 2
5 135 2
5 136 2
5 137 2
5 138 2
5 139 2
5 140 2
5 141 2
5 142 2
5 143 2
5 144 2
5 145 2
5 146 2
5 147 2
5 148 2
5 149 2
6 0 1
6 1 1
6 2 1
6 3 1
6 4 1
6 5 1
6 6 1
6 7 1
6 8 1
6 9 1
6 10 1
6 11 2
6 12 2
6 13 2
6 14 2
6 15 2
6 16 2
6 17 2
6 18 2
6 19 3
6 20 3
6 21 3
6 22 3
6 23 3
6 24 3
6 25 3
6 26 3
6 27 3
6 28 3
6 29 3
6 30 3
6 31 3
6 32 3
6 33 3
6 34 3
6 35 3
6 36 3
6 37 3
6 38 3
6 39 3
6 40 3
6 41 3
6 42 3
6 43 3
6 44 3
6 45 3
6 46 3
6 47 3
6 48 3
6 49 3
6 50 3
6 51 3
6 52 3
6 53 3
6 54 3
6 55 3
6 56 3
6 57 3
6 58 3
6 59 4
6 60 4
6 61 4
6 62 4
6 63 4
6 64 4
6 65 4
6 66 4
6 67 4
6 68 4
6 69 4
6 70 4
6 71 4
6 72 4
6 73 4
6 74 4
6 75 4
6 76 5
6 77 5
6 78 5
6 79 5
6 80 5
6 81 5
6 82 5
6 83 6
6 84 6
6 85 7
6 86 8
6 87 9
6 88 15
6 89 10
6 90 11
6 91 12
6 92 16
6 93 44
6 94 127
6 95 80
6 96 56
6 97 23
6 98 10
6 99 9
6 100 8
6 101 8
6 102 7
6 103 6
6 104 5
6 105 5
6 106 5
6 107 5
6 108 5
6 109 5
6 110 4
6 111 4
6 112 4
6 113 4
6 114 4
6 115 4
6 116 4
6 117 4
6 118 4
6 119 4
6 120 3
6 121 3
6 122 3
6 123 3
6 124 3
6 125 3
6 126 3
6 127 3
6 128 3
6 129 3
6 130 3
6 131 3
6 132 2
6 133 2
6 134 2
6 135 2
6 136 2
6 137 2
6 138 2
6 139 2
6 140 2
6 141 2
6 142 2
6 143 2
6 144 2
6 145 2
6 146 2
6 147 2
6 148 2
6 149 2
7 0 1
7 1 1
7 2 1
7 3 1
7 4 1
7 5 1
7 6 1
7 7 1
7 8 1
7 9 1
7 10 2
7 11 2
7 12 2
7 13 2
7 14 2
7 15 2
7 16 2
7 17 2
7 18 3
7 19 3
7 20 3
7 21 3
7 22 3
7 23 3
7 24 3
7 25 3
7 26 3
7 27 3
7 28 3
7 29 3
7 30 3
7 31 3
7 32 3
7 33 3
7 34 3
7 35 3
7 36 3
7 37 3
7 38 3
7 39 3
7 40 3
7 41 3
7 42 3
7 43 3
7 44 3
7 45 3
7 46 3
7 47 3
7 48 3
7 49 3
7 50 3
7 51 3
7 52 3
7 53 3
7 54 3
7 55 3
7 56 3
7 57 4
7 58 4
7 59 4
7 60 4
7 61 4
7 62 4
7 63 4
7 64 4
7 65 4
7 66 4
7 67 4
7 68 4
7 69 4
7 70 4
7 71 4
7 72 4
7 73 4
7 74 4
7 75 5
7 76 5
7 77 5
7 78 5
7 79 5
7 80 5
7 81 5
7 82 6
7 83 6
7 84 6
7 85 8
7 86 10
7 87 12
7 88 17
7 89 13
7 90 13
7 91 21
7 92 18
7 93 44
7 94 127
7 95 127
7 96 50
7 97 14
7 98 11
7 99 11
7 100 12
7 101 13
7 102 8
7 103 6
7 104 6
7 105 5
7 106 5
7 107 5
7 108 5
7 109 5
7 110 5
7 111 4
7 112 4
7 113 4
7 114 4
7 115 4
7 116 4
7 117 4
7 118 4
7 119 4
7 120 4
7 121 3
7 122 3
7 123 3
7 124 3
7 125 3
7 126 3
7 127 3
7 128 3
7 129 3
7 130 3
7 131 3
7 132 3
7 133 2
7 134 2
7 135 2
7 136 2
7 137 2
7 138 2
7 139 2
7 140 2
7 141 2
7 142 2
7 143 2
7 144 2
7 145 2
7 146 2
7 147 2
7 148 2
7 149 2
8 0 1
8 1 1
8 2 1
8 3 1
8 4 1
8 5 1
8 6 1
8 7 1
8 8 1
8 9 1
8 10 2
8 11 2
8 12 2
8 13 2
8 14 2
8 15 2
8 16 2
8 17 3
8 18 3
8 19 3
8 20 3
8 21 3
8 22 3
8 23 3
8 24 3
8 25 3
8 26 3
8 27 3
8 28 3
8 29 3
8 30 3
8 31 3
8 32 3
8 33 3
8 34 3
8 35 3
8 36 3
8 37 3
8 38 3
8 39 3
8 40 3
8 41 3
8 42 3
8 43 3
8 44 3
8 45 3
8 46 3
8 47 3
8 48 3
8 49 3
8 50 3
8 51 3
8 52 3
8 53 3
8 54 3
8 55 3
8 56 4
8 57 4
8 58 4
8 59 4
8 60 4
8 61 4
8 62 4
8 63 4
8 64 4
8 65 4
8 66 4
8 67 4
8 68 4
8 69 4
8 70 4
8 71 4
8 72 4
8 73 4
8 74 5
8 75 5
8 76 5
8 77 5
8 78 5
8 79 5
8 80 6
8 81 6
8 82 6
8 83 6
8 84 7
8 85 11
8 86 22
8 87 15
8 88 37
8 89 17
8 90 16
8 91 54
8 92 108
8 93 60
8 94 127
8 95 65
8 96 25
8 97 20
8 98 29
8 99 13
8 100 22
8 101 12
8 102 8
8 103 7
8 104 6
8 105 5
8 106 5
8 107 5
8 108 5
8 109 5
8 110 5
8 111 5
8 112 5
8 113 4
8 114 4
8 115 4
8 116 4
8 117 4
8 118 4
8 119 4
8 120 4
8 121 3
8 122 3
8 123 3
8 124 3
8 125 3
8 126 3
8 127 3
8 128 3
8 129 3
8 130 3
8 131 3
8 132 3
8 133 3
8 134 2
8 135 2
8 136 2
8 137 2
8 138 2
8 139 2
8 140 2
8 141 2
8 142 2
8 143 2
8 144 2
8 145 2
8 146 2
8 147 2
8 148 2
8 149 2
9 0 1
9 1 1
9 2 1
9 3 1
9 4 1
9 5 1
9 6 1
9 7 1
9 8 1
9 9 2
9 10 2
9 11 2
9 12 2
9 13 2
9 14 2
9 15 2
9 16 3
9 17 3
9 18 3
9 19 3
9 20 3
9 21 3
9 22 3
9 23 3
9 24 3
9 25 3
9 26 3
9 27 3
9 28 3
9 29 3
9 30 3
9 31 3
9 32 3
9 33 3
9 34 3
9 35 3
9 36 3
9 37 3
9 38 3
9 39 3
9 40 3
9 41 3
9 42 3
9 43 3
9 44 3
9 45 3
9 46 3
9 47 3
9 48 3
9 49 3
9 50 3
9 51 3
9 52 3
9 53 3
9 54 3
9 55 4
9 56 4
9 57 4
9 58 4
9 59 4
9 60 4
9 61 4
9 62 4
9 63 4
9 64 4
9 65 4
9 66 4
9 67 4
9 68 4
9 69 4
9 70 4
9 71 4
9 72 4
9 73 5
9 74 5
9 75 5
9 76 5
9 77 5
9 78 6
9 79 6
9 80 6
9 81 6
9 82 6
9 83 7
9 84 8
9 85 9
9 86 11
9 87 12
9 88 21
9 89 37
9 90 90
9 91 127
9 92 127
9 93 127
9 94 127
9 95 127
9 96 127
9 97 127
9 98 19
9 99 17
9 100 25
9 101 33
9 102 11
9 103 7
9 104 6
9 105 6
9 106 5
9 107 5
9 108 5
9 109 5
9 110 5
9 111 5
9 112 5
9 113 5
9 114 4
9 115 4
9 116 4
9 117 4
9 118 4
9 119 4
9 120 4
9 121 4
9 122 3
9 123 3
9 124 3
9 125 3
9 126 3
9 127 3
9 128 3
9 129 3
9 130 3
9 131 3
9 132 3
9 133 3
9 134 3
9 135 2
9 136 2
9 137 2
9 138 2
9 139 2
9 140 2
9 141 2
9 142 2
9 143 2
9 144 2
9 145 2
9 146 2
9 147 2
9 148 2
9 149 2
10 0 1
10 1 1
10 2 1
10 3 1
10 4 1
10 5 1
10 6 1
10 7 1
10 8 1
10 9 2
10 10 2
10 11 2
10 12 2
10 13 2
10 14 2
10 15 3
10 16 3
10 17 3
10 18 3
10 19 3
10 20 3
10 21 3
10 22 3
10 23 3
10 24 3
10 25 3
10 26 3
10 27 3
10 28 3
10 29 3
10 30 3
10 31 3
10 32 3
10 33 3
10 34 3
10 35 3
10 36 3
10 37 3
10 38 3
10 39 3
10 40 3
10 41 3
10 42 3
10 43 3
10 44 3
10 45 3
10 46 3
10 47 3
10 48 3
10 49 3
10 50 3
10 51 3
10 52 3
10 53 3
10 54 4
10 55 4
10 56 4
10 57 4
10 58 4
10 59 4
10 60 4
10 61 4
10 62 4
10 63 4
10 64 4
10 65 4
10 66 4
10 67 4
10 68 4
10 69 4
10 70 4
10 71 5
10 72 5
10 73 5
10 74 5
10 75 5
10 76 6
10 77 6
10 78 6
10 79 6
10 80 6
10 81 6
10 82 7
10 83 7
10 84 8
10 85 8
10 86 10
10 87 12
10 88 18
10 89 127
10 90 127
10 91 127
10 92 127
10 93 127
10 94 127
10 95 127
10 96 127
10 97 127
10 98 53
10 99 81
10 100 18
10 101 12
10 102 9
10 103 7
10 104 7
10 105 6
10 106 6
10 107 5
10 108 5
10 109 5
10 110 5
10 111 5
10 112 5
10 113 5
10 114 5
10 115 5
10 116 4
10 117 4
10 118 4
10 119 4
10 120 4
10 121 4
10 122 4
10 123 3
10 124 3
10 125 3
10 126 3
10 127 3
10 128 3
10 129 3
10 130 3
10 131 3
10 132 3
10 133 3
10 134 3
10 135 3
10 136 2
10 137 2
10 138 2
10 139 2
10 140 2
10 141 2
10 142 2
10 143 2
10 144 2
10 145 2
10 146 2
10 147 2
10 148 2
10 149 2
11 0 1
11 1 1
11 2 1
11 3 1
11 4 1
11 5 1
11 6 1
11 7 1
11 8 2
11 9 2
11 10 2
11 11 2
11 12 2
11 13 2
11 14 2
11 15 3
11 16 3
11 17 3
11 18 3
11 19 3
11 20 3
11 21 3
11 22 3
11 23 3
11 24 3
11 25 3
11 26 3
11 27 3
11 28 3
11 29 3
11 30 3
11 31 3
11 32 3
11 33 3
11 34 3
11 35 3
11 36 3
11 37 3
11 38 3
11 39 3
11 40 3
11 41 3
11 42 3
11 43 3
11 44 3
11 45 3
11 46 3
11 47 3
11 48 3
11 49 3
11 50 3
11 51 3
11 52 3
11 53 4
11 54 4
11 55 4
11 56 4
11 57 4
11 58 4
11 59 4
11 60 4
11 61 4
11 62 4
11 63 4
11 64 4
11 65 4
11 66 4
11 67 4
11 68 4
11 69 4
11 70 5
11 71 5
11 72 5
11 73 5
11 74 6
11 75 6
11 76 6
11 77 6
11 78 6
11 79 6
11 80 6
11 81 7
11 82 7
11 83 7
11 84 8
11 85 8
11 86 10
11 87 18
11 88 17
11 89 127
11 90 127
11 91 127
11 92 127
11 93 127
11 94 127
11 95 127
11 96 127
11 97 127
11 98 127
11 99 39
11 100 14
11 101 11
11 102 9
11 103 7
11 104 7
11 105 7
11 106 6
11 107 6
11 108 5
11 109 5
11 110 5
11 111 5
11 112 5
11 113 5
11 114 5
11 115 5
11 116 5
11 117 4
11 118 4
11 119 4
11 120 4
11 121 4
11 122 4
11 123 3
11 124 3
11 125 3
11 126 3
11 127 3
11 128 3
11 129 3
11 130 3
11 131 3
11 132 3
11 133 3
11 134 3
11 135 3
11 136 2
11 137 2
11 138 2
11 139 2
11 140 2
11 141 2
11 142 2
11 143 2
11 144 2
11 145 2
11 146 2
11 147 2
11 148 2
11 149 2
12 0 1
12 1 1
12 2 1
12 3 1
12 4 1
12 5 1
12 6 1
12 7 1
12 8 2
12 9 2
12 10 2
12 11 2
12 12 2
12 13 2
12 14 3
12 15 3
12 16 3
12 17 3
12 18 3
12 19 3
12 20 3
12 21 3
12 22 3
12 23 3
12 24 3
12 25 3
12 26 3
12 27 3
12 28 3
12 29 3
12 30 3
12 31 3
12 32 3
12 33 3
12 34 3
12 35 3
12 36 3
12 37 3
12 38 3
12 39 3
12 40 3
12 41 3
12 42 3
12 43 3
12 44 3
12 45 3
12 46 3
12 47 3
12 48 3
12 49 3
12 50 3
12 51 4
12 52 4
12 53 4
12 54 4
12 55 4
12 56 4
12 57 4
12 58 4
12 59 4
12 60 4
12 61 4
12 62 4
12 63 4
12 64 4
12 65 4
12 66 4
12 67 4
12 68 5
12 69 5
12 70 5
12 71 5
12 72 6
12 73 6
12 74 6
12 75 6
12 76 6
12 77 6
12 78 6
12 79 6
12 80 7
12 81 7
12 82 7
12 83 7
12 84 8
12 85 8
12 86 11
12 87 21
12 88 34
12 89 65
12 90 127
12 91 127
12 92 127
12 93 127
12 94 127
12 95 127
12 96 127
12 97 127
12 98 127
12 99 25
12 100 32
12 101 29
12 102 8
12 103 8
12 104 7
12 105 7
12 106 6
12 107 6
12 108 6
12 109 6
12 110 5
12 111 5
12 112 5
12 113 5
12 114 5
12 115 5
12 116 5
12 117 5
12 118 5
12 119 4
12 120 4
12 121 4
12 122 4
12 123 4
12 124 3
12 125 3
12 126 3
12 127 3
12 128 3
12 129 3
12 130 3
12 131 3
12 132 3
12 133 3
12 134 3
12 135 3
12 136 3
12 137 2
12 138 2
12 139 2
12 140 2
12 141 2
12 142 2
12 143 2
12 144 2
12 145 2
12 146 2
12 147 2
12 148 2
12 149 2
13 0 1
13 1 1
13 2 1
13 3 1
13 4 1
13 5 1
13 6 1
13 7 1
13 8 2
13 9 2
13 10 2
13 11 2
13 12 2
13 13 3
13 14 3
13 15 3
13 16 3
13 17 3
13 18 3
13 19 3
13 20 3
13 21 3
13 22 3
13 23 3
13 24 3
13 25 3
13 26 3
13 27 3
13 28 3
13 29 3
13 30 3
13 31 3
13 32 3
13 33 3
13 34 3
13 35 3
13 36 3
13 37 3
13 38 3
13 39 3
13 40 3
13 41 3
13 42 3
13 43 3
13 44 3
13 45 3
13 46 3
13 47 3
13 48 3
13 49 3
13 50 4
13 51 4
13 52 4
13 53 4
13 54 4
13 55 4
13 56 4
13 57 4
13 58 4
13 59 4
13 60 4
13 61 4
13 62 4
13 63 4
13 64 4
13 65 4
13 66 4
13 67 5
13 68 5
13 69 5
13 70 6
13 71 6
13 72 6
13 73 6
13 74 6
13 75 6
13 76 6
13 77 6
13 78 7
13 79 7
13 80 7
13 81 7
13 82 7
13 83 8
13 84 8
13 85 9
13 86 11
13 87 13
13 88 20
13 89 115
13 90 127
13 91 127
13 92 127
13 93 127
13 94 127
13 95 127
13 96 127
13 97 127
13 98 127
13 99 127
13 100 18
13 101 11
13 102 9
13 103 8
13 104 8
13 105 7
13 106 7
13 107 6
13 108 6
13 109 6
13 110 6
13 111 6
13 112 6
13 113 6
13 114 5
13 115 5
13 116 5
13 117 5
13 118 5
13 119 5
13 120 4
13 121 4
13 122 4
13 123 4
13 124 3
13 125 3
13 126 3
13 127 3
13 128 3
13 129 3
13 130 3
13 131 3
13 132 3
13 133 3
13 134 3
13 135 3
13 136 3
13 137 3
13 138 2
13 139 2
13 140 2
13 141 2
13 142 2
13 143 2
13 144 2
13 145 2
13 146 2
13 147 2
13 148 2
13 149 2
14 0 1
14 1 1
14 2 1
14 3 1
14 4 1
14 5 1
14 6 1
14 7 2
14 8 2
14 9 2
14 10 2
14 11 2
14 12 3
14 13 3
14 14 3
14 15 3
14 16 3
14 17 3
14 18 3
14 19 3
14 20 3
14 21 3
14 22 3
14 23 3
14 24 3
14 25 3
14 26 3
14 27 3
14 28 3
14 29 3
14 30 3
14 31 3
14 32 3
14 33 3
14 34 3
14 35 3
14 36 3
14 37 3
14 38 3
14 39 3
14 40 3
14 41 3
14 42 3
14 43 3
14 44 3
14 45 3
14 46 3
14 47 3
14 48 3
14 49 4
14 50 4
14 51 4
14 52 4
14 53 4
14 54 4
14 55 4
14 56 4
14 57 4
14 58 4
14 59 4
14 60 4
14 61 4
14 62 4
14 63 4
14 64 4
14 65 5
14 66 5
14 67 5
14 68 5
14 69 6
14 70 6
14 71 7
14 72 7
14 73 7
14 74 7
14 75 7
14 76 7
14 77 7
14 78 7
14 79 7
14 80 7
14 81 7
14 82 8
14 83 9
14 84 9
14 85 10
14 86 11
14 87 12
14 88 60
14 89 127
14 90 127
14 91 127
14 92 127
14 93 127
14 94 127
14 95 127
14 96 127
14 97 127
14 98 127
14 99 26
14 100 15
14 101 10
14 102 9
14 103 8
14 104 8
14 105 8
14 106 7
14 107 7
14 108 6
14 109 6
14 110 6
14 111 6
14 112 6
14 113 6
14 114 6
14 115 6
14 116 6
14 117 6
14 118 5
14 119 5
14 120 5
14 121 4
14 122 4
14 123 4
14 124 4
14 125 3
14 126 3
14 127 3
14 128 3
14 129 3
14 130 3
14 131 3
14 132 3
14 133 3
14 134 3
14 135 3
14 136 3
14 137 3
14 138 3
14 139 2
14 140 2
14 141 2
14 142 2
14 143 2
14 144 2
14 145 2
14 146 2
14 147 2
14 148 2
14 149 2
15 0 1
15 1 1
15 2 1
15 3 1
15 4 1
15 5 1
15 6 1
15 7 2
15 8 2
15 9 2
15 10 2
15 11 2
15 12 3
15 13 3
15 14 3
15 15 3
15 16 3
15 17 3
15 18 3
15 19 3
15 20 3
15 21 3
15 22 3
15 23 3
15 24 3
15 25 3
15 26 3
15 27 3
15 28 3
15 29 3
15 30 3
15 31 3
15 32 3
15 33 3
15 34 3
15 35 3
15 36 3
15 37 3
15 38 3
15 39 3
15 40 3
15 41 3
15 42 3
15 43 3
15 44 3
15 45 3
15 46 3
15 47 3
15 48 4
15 49 4
15 50 4
15 51 4
15 52 4
15 53 4
15 54 4
15 55 4
15 56 4
15 57 4
15 58 4
15 59 4
15 60 4
15 61 4
15 62 4
15 63 5
15 64 5
15 65 5
15 66 5
15 67 5
15 68 6
15 69 7
15 70 7
15 71 8
15 72 8
15 73 9
15 74 11
15 75 8
15 76 8
15 77 8
15 78 8
15 79 8
15 80 8
15 81 9
15 82 9
